Java HotSpot(TM) 64-Bit Server VM (25.121-b13) for windows-amd64 JRE (1.8.0_121-b13), built on Dec 12 2016 18:21:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 16713508k(3967660k free), swap 32966436k(9862712k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2.477: [GC (Allocation Failure) 2.477: [DefNew: 960K->63K(960K), 0.0027162 secs] 370302K->370297K(524224K), 0.0027769 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.482: [GC (Allocation Failure) 2.482: [DefNew: 959K->63K(960K), 0.0032753 secs] 371193K->371188K(524224K), 0.0033410 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.488: [GC (Allocation Failure) 2.488: [DefNew: 959K->63K(960K), 0.0032547 secs] 372084K->372078K(524224K), 0.0033035 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.494: [GC (Allocation Failure) 2.494: [DefNew: 959K->63K(960K), 0.0028744 secs] 372976K->372970K(524224K), 0.0029250 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.499: [GC (Allocation Failure) 2.499: [DefNew: 959K->63K(960K), 0.0029003 secs] 373867K->373861K(524224K), 0.0029504 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.505: [GC (Allocation Failure) 2.505: [DefNew: 959K->63K(960K), 0.0026339 secs] 374757K->374752K(524224K), 0.0026751 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.510: [GC (Allocation Failure) 2.510: [DefNew: 959K->64K(960K), 0.0026762 secs] 375649K->375644K(524224K), 0.0027170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.517: [GC (Allocation Failure) 2.517: [DefNew: 960K->63K(960K), 0.0027872 secs] 376540K->376535K(524224K), 0.0028317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.521: [GC (Allocation Failure) 2.521: [DefNew: 959K->63K(960K), 0.0027870 secs] 377432K->377427K(524224K), 0.0028228 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.526: [GC (Allocation Failure) 2.526: [DefNew: 959K->64K(960K), 0.0026586 secs] 378323K->378318K(524224K), 0.0026941 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.530: [GC (Allocation Failure) 2.530: [DefNew: 960K->63K(960K), 0.0027204 secs] 379215K->379210K(524224K), 0.0027567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.535: [GC (Allocation Failure) 2.535: [DefNew: 959K->63K(960K), 0.0027633 secs] 380107K->380101K(524224K), 0.0028025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.539: [GC (Allocation Failure) 2.539: [DefNew: 959K->64K(960K), 0.0028225 secs] 380997K->380991K(524224K), 0.0028590 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.546: [GC (Allocation Failure) 2.546: [DefNew: 960K->64K(960K), 0.0027994 secs] 381887K->381882K(524224K), 0.0028386 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.551: [GC (Allocation Failure) 2.551: [DefNew: 960K->64K(960K), 0.0027252 secs] 382778K->382773K(524224K), 0.0027632 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.555: [GC (Allocation Failure) 2.555: [DefNew: 960K->63K(960K), 0.0027815 secs] 383670K->383666K(524224K), 0.0028172 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.560: [GC (Allocation Failure) 2.560: [DefNew: 959K->63K(960K), 0.0026540 secs] 384562K->384556K(524224K), 0.0026893 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.564: [GC (Allocation Failure) 2.564: [DefNew: 959K->63K(960K), 0.0029126 secs] 385453K->385448K(524224K), 0.0029522 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.570: [GC (Allocation Failure) 2.570: [DefNew: 959K->64K(960K), 0.0027660 secs] 386345K->386339K(524224K), 0.0028027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.575: [GC (Allocation Failure) 2.575: [DefNew: 960K->63K(960K), 0.0027122 secs] 387235K->387230K(524224K), 0.0027527 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.580: [GC (Allocation Failure) 2.580: [DefNew: 959K->63K(960K), 0.0030746 secs] 388127K->388122K(524224K), 0.0031211 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.584: [GC (Allocation Failure) 2.584: [DefNew: 959K->63K(960K), 0.0028135 secs] 389019K->389013K(524224K), 0.0028507 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.590: [GC (Allocation Failure) 2.590: [DefNew: 959K->63K(960K), 0.0026966 secs] 389909K->389904K(524224K), 0.0027358 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.594: [GC (Allocation Failure) 2.594: [DefNew: 959K->63K(960K), 0.0033910 secs] 390801K->390796K(524224K), 0.0034366 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.601: [GC (Allocation Failure) 2.601: [DefNew: 959K->64K(960K), 0.0028068 secs] 391695K->391690K(524224K), 0.0028587 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.606: [GC (Allocation Failure) 2.606: [DefNew: 960K->63K(960K), 0.0028860 secs] 392587K->392581K(524224K), 0.0029269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.611: [GC (Allocation Failure) 2.611: [DefNew: 959K->63K(960K), 0.0028002 secs] 393478K->393472K(524224K), 0.0028470 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.616: [GC (Allocation Failure) 2.616: [DefNew: 959K->63K(960K), 0.0030033 secs] 394368K->394363K(524224K), 0.0030558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.622: [GC (Allocation Failure) 2.622: [DefNew: 959K->64K(960K), 0.0034855 secs] 395261K->395256K(524224K), 0.0035364 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.627: [GC (Allocation Failure) 2.627: [DefNew: 960K->63K(960K), 0.0032115 secs] 396153K->396147K(524224K), 0.0032509 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.634: [GC (Allocation Failure) 2.634: [DefNew: 959K->63K(960K), 0.0030785 secs] 397043K->397038K(524224K), 0.0031205 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.639: [GC (Allocation Failure) 2.639: [DefNew: 959K->63K(960K), 0.0040071 secs] 397935K->397929K(524224K), 0.0040701 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.645: [GC (Allocation Failure) 2.645: [DefNew: 959K->63K(960K), 0.0032710 secs] 398826K->398821K(524224K), 0.0033248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.651: [GC (Allocation Failure) 2.651: [DefNew: 959K->63K(960K), 0.0028834 secs] 399717K->399711K(524224K), 0.0029239 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.656: [GC (Allocation Failure) 2.656: [DefNew: 959K->64K(960K), 0.0027751 secs] 400609K->400603K(524224K), 0.0028173 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.660: [GC (Allocation Failure) 2.661: [DefNew: 960K->63K(960K), 0.0027798 secs] 401499K->401494K(524224K), 0.0028203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.666: [GC (Allocation Failure) 2.666: [DefNew: 959K->63K(960K), 0.0029795 secs] 402391K->402385K(524224K), 0.0030226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.671: [GC (Allocation Failure) 2.671: [DefNew: 959K->63K(960K), 0.0028440 secs] 403284K->403278K(524224K), 0.0028825 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.676: [GC (Allocation Failure) 2.676: [DefNew: 959K->64K(960K), 0.0030159 secs] 404176K->404170K(524224K), 0.0030603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.682: [GC (Allocation Failure) 2.682: [DefNew: 960K->64K(960K), 0.0029746 secs] 405067K->405061K(524224K), 0.0030133 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
2.687: [GC (Allocation Failure) 2.687: [DefNew: 960K->63K(960K), 0.0028565 secs] 405959K->405954K(524224K), 0.0028939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.693: [GC (Allocation Failure) 2.693: [DefNew: 959K->63K(960K), 0.0029413 secs] 406850K->406844K(524224K), 0.0029812 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.698: [GC (Allocation Failure) 2.698: [DefNew: 959K->64K(960K), 0.0031632 secs] 407743K->407737K(524224K), 0.0032193 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.705: [GC (Allocation Failure) 2.705: [DefNew: 960K->63K(960K), 0.0028183 secs] 408634K->408628K(524224K), 0.0028625 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.710: [GC (Allocation Failure) 2.710: [DefNew: 959K->64K(960K), 0.0027736 secs] 409524K->409519K(524224K), 0.0028112 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.716: [GC (Allocation Failure) 2.716: [DefNew: 960K->63K(960K), 0.0027452 secs] 410417K->410412K(524224K), 0.0027838 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.720: [GC (Allocation Failure) 2.720: [DefNew: 959K->64K(960K), 0.0031367 secs] 411308K->411302K(524224K), 0.0031746 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.725: [GC (Allocation Failure) 2.725: [DefNew: 960K->64K(960K), 0.0028452 secs] 412199K->412193K(524224K), 0.0028816 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.729: [GC (Allocation Failure) 2.729: [DefNew: 960K->63K(960K), 0.0027752 secs] 413090K->413085K(524224K), 0.0028111 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.735: [GC (Allocation Failure) 2.735: [DefNew: 959K->63K(960K), 0.0029144 secs] 413982K->413977K(524224K), 0.0029521 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.739: [GC (Allocation Failure) 2.739: [DefNew: 959K->63K(960K), 0.0030019 secs] 414873K->414868K(524224K), 0.0030377 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.744: [GC (Allocation Failure) 2.744: [DefNew: 959K->64K(960K), 0.0028646 secs] 415764K->415759K(524224K), 0.0029015 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.749: [GC (Allocation Failure) 2.749: [DefNew: 960K->63K(960K), 0.0029293 secs] 416655K->416650K(524224K), 0.0029783 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.753: [GC (Allocation Failure) 2.753: [DefNew: 959K->64K(960K), 0.0030171 secs] 417547K->417542K(524224K), 0.0030552 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.758: [GC (Allocation Failure) 2.758: [DefNew: 960K->63K(960K), 0.0033456 secs] 418439K->418434K(524224K), 0.0033897 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.765: [GC (Allocation Failure) 2.765: [DefNew: 959K->64K(960K), 0.0031290 secs] 419330K->419325K(524224K), 0.0031676 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.770: [GC (Allocation Failure) 2.770: [DefNew: 960K->63K(960K), 0.0028575 secs] 420221K->420216K(524224K), 0.0028939 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.776: [GC (Allocation Failure) 2.776: [DefNew: 959K->63K(960K), 0.0035409 secs] 421112K->421107K(524224K), 0.0036067 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.782: [GC (Allocation Failure) 2.782: [DefNew: 959K->63K(960K), 0.0027896 secs] 422006K->422001K(524224K), 0.0028267 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.787: [GC (Allocation Failure) 2.787: [DefNew: 959K->63K(960K), 0.0027643 secs] 422897K->422892K(524224K), 0.0027993 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.791: [GC (Allocation Failure) 2.792: [DefNew: 959K->64K(960K), 0.0027497 secs] 423788K->423783K(524224K), 0.0027884 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.797: [GC (Allocation Failure) 2.797: [DefNew: 960K->63K(960K), 0.0028313 secs] 424680K->424674K(524224K), 0.0028661 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.802: [GC (Allocation Failure) 2.802: [DefNew: 959K->64K(960K), 0.0029233 secs] 425570K->425565K(524224K), 0.0029620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.807: [GC (Allocation Failure) 2.807: [DefNew: 960K->63K(960K), 0.0035782 secs] 426462K->426457K(524224K), 0.0036276 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.814: [GC (Allocation Failure) 2.814: [DefNew: 959K->63K(960K), 0.0028356 secs] 427354K->427349K(524224K), 0.0028761 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.820: [GC (Allocation Failure) 2.820: [DefNew: 959K->63K(960K), 0.0031044 secs] 428245K->428238K(524224K), 0.0031517 secs] [Times: user=0.00 sys=0.02, real=0.00 secs] 
2.825: [GC (Allocation Failure) 2.825: [DefNew: 959K->63K(960K), 0.0033747 secs] 429135K->429130K(524224K), 0.0034226 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.831: [GC (Allocation Failure) 2.831: [DefNew: 959K->63K(960K), 0.0030743 secs] 430027K->430021K(524224K), 0.0031206 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.837: [GC (Allocation Failure) 2.837: [DefNew: 959K->63K(960K), 0.0032788 secs] 430918K->430913K(524224K), 0.0033194 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.842: [GC (Allocation Failure) 2.842: [DefNew: 959K->63K(960K), 0.0028147 secs] 431811K->431806K(524224K), 0.0028517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.847: [GC (Allocation Failure) 2.847: [DefNew: 959K->64K(960K), 0.0032343 secs] 432702K->432696K(524224K), 0.0032811 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.853: [GC (Allocation Failure) 2.853: [DefNew: 960K->64K(960K), 0.0040734 secs] 433592K->433587K(524224K), 0.0041527 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.860: [GC (Allocation Failure) 2.860: [DefNew: 960K->63K(960K), 0.0037838 secs] 434485K->434479K(524224K), 0.0038774 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.867: [GC (Allocation Failure) 2.867: [DefNew: 959K->63K(960K), 0.0033886 secs] 435376K->435370K(524224K), 0.0034572 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.873: [GC (Allocation Failure) 2.873: [DefNew: 959K->63K(960K), 0.0031746 secs] 436266K->436260K(524224K), 0.0032181 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.878: [GC (Allocation Failure) 2.878: [DefNew: 959K->63K(960K), 0.0030196 secs] 437159K->437154K(524224K), 0.0030830 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.884: [GC (Allocation Failure) 2.884: [DefNew: 959K->63K(960K), 0.0034922 secs] 438052K->438046K(524224K), 0.0035419 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.889: [GC (Allocation Failure) 2.889: [DefNew: 959K->63K(960K), 0.0032261 secs] 438943K->438937K(524224K), 0.0032753 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.895: [GC (Allocation Failure) 2.895: [DefNew: 959K->64K(960K), 0.0033255 secs] 439833K->439827K(524224K), 0.0033690 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.901: [GC (Allocation Failure) 2.901: [DefNew: 960K->63K(960K), 0.0035411 secs] 440725K->440720K(524224K), 0.0035940 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2.906: [GC (Allocation Failure) 2.906: [DefNew: 959K->64K(960K), 0.0030447 secs] 441616K->441610K(524224K), 0.0030935 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.911: [GC (Allocation Failure) 2.911: [DefNew: 960K->63K(960K), 0.0030950 secs] 442508K->442502K(524224K), 0.0031423 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.917: [GC (Allocation Failure) 2.917: [DefNew: 959K->63K(960K), 0.0034335 secs] 443398K->443393K(524224K), 0.0035056 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.922: [GC (Allocation Failure) 2.923: [DefNew: 959K->64K(960K), 0.0034641 secs] 444290K->444284K(524224K), 0.0035284 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.929: [GC (Allocation Failure) 2.929: [DefNew: 960K->63K(960K), 0.0032106 secs] 445183K->445177K(524224K), 0.0032673 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.934: [GC (Allocation Failure) 2.934: [DefNew: 959K->63K(960K), 0.0033293 secs] 446074K->446068K(524224K), 0.0033749 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.940: [GC (Allocation Failure) 2.940: [DefNew: 959K->63K(960K), 0.0029796 secs] 446964K->446958K(524224K), 0.0030320 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.944: [GC (Allocation Failure) 2.945: [DefNew: 959K->63K(960K), 0.0028313 secs] 447859K->447854K(524224K), 0.0028733 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.951: [GC (Allocation Failure) 2.951: [DefNew: 959K->63K(960K), 0.0035783 secs] 448750K->448744K(524224K), 0.0036684 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.957: [GC (Allocation Failure) 2.957: [DefNew: 959K->64K(960K), 0.0028795 secs] 449641K->449634K(524224K), 0.0029247 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.962: [GC (Allocation Failure) 2.962: [DefNew: 960K->63K(960K), 0.0033038 secs] 450531K->450526K(524224K), 0.0033486 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.968: [GC (Allocation Failure) 2.968: [DefNew: 959K->63K(960K), 0.0031505 secs] 451423K->451418K(524224K), 0.0032116 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.974: [GC (Allocation Failure) 2.974: [DefNew: 959K->63K(960K), 0.0029135 secs] 452314K->452308K(524224K), 0.0029571 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.978: [GC (Allocation Failure) 2.979: [DefNew: 959K->63K(960K), 0.0027114 secs] 453205K->453199K(524224K), 0.0027490 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.983: [GC (Allocation Failure) 2.983: [DefNew: 959K->63K(960K), 0.0030899 secs] 454096K->454091K(524224K), 0.0031291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.989: [GC (Allocation Failure) 2.989: [DefNew: 959K->63K(960K), 0.0027099 secs] 454987K->454980K(524224K), 0.0027489 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2.993: [GC (Allocation Failure) 2.993: [DefNew: 959K->63K(960K), 0.0031781 secs] 455878K->455873K(524224K), 0.0032155 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2.998: [GC (Allocation Failure) 2.998: [DefNew: 959K->63K(960K), 0.0027464 secs] 456772K->456765K(524224K), 0.0027846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.005: [GC (Allocation Failure) 3.005: [DefNew: 959K->64K(960K), 0.0032935 secs] 457662K->457656K(524224K), 0.0033585 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.011: [GC (Allocation Failure) 3.011: [DefNew: 960K->63K(960K), 0.0031289 secs] 458554K->458548K(524224K), 0.0031826 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.024: [GC (Allocation Failure) 3.024: [DefNew: 959K->64K(960K), 0.0099185 secs] 467636K->467631K(524224K), 0.0100018 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
3.092: [GC (Allocation Failure) 3.092: [DefNew: 960K->63K(960K), 0.0192064 secs] 468528K->468523K(524224K), 0.0192886 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
3.112: [GC (Allocation Failure) 3.112: [DefNew: 959K->63K(960K), 0.0037197 secs] 469420K->469413K(524224K), 0.0037845 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.118: [GC (Allocation Failure) 3.118: [DefNew: 959K->64K(960K), 0.0028902 secs] 470310K->470304K(524224K), 0.0029294 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
3.123: [GC (Allocation Failure) 3.123: [DefNew: 960K->63K(960K), 0.0037251 secs] 471201K->471195K(524224K), 0.0037765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.129: [GC (Allocation Failure) 3.129: [DefNew: 959K->63K(960K), 0.0032863 secs] 472091K->472087K(524224K), 0.0033457 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.134: [GC (Allocation Failure) 3.134: [DefNew: 959K->63K(960K), 0.0030192 secs] 472983K->472978K(524224K), 0.0030736 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
3.140: [GC (Allocation Failure) 3.140: [DefNew: 959K->63K(960K), 0.0028176 secs] 473875K->473870K(524224K), 0.0028590 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.145: [GC (Allocation Failure) 3.145: [DefNew: 959K->63K(960K), 0.0028707 secs] 474767K->474760K(524224K), 0.0029083 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.151: [GC (Allocation Failure) 3.151: [DefNew: 959K->63K(960K), 0.0033154 secs] 475656K->475652K(524224K), 0.0033603 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.156: [GC (Allocation Failure) 3.156: [DefNew: 959K->63K(960K), 0.0033316 secs] 476548K->476544K(524224K), 0.0033792 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.162: [GC (Allocation Failure) 3.162: [DefNew: 959K->63K(960K), 0.0029709 secs] 477440K->477433K(524224K), 0.0030165 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.168: [GC (Allocation Failure) 3.168: [DefNew: 959K->64K(960K), 0.0027672 secs] 478330K->478325K(524224K), 0.0028136 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.172: [GC (Allocation Failure) 3.172: [DefNew: 960K->63K(960K), 0.0033858 secs] 479221K->479216K(524224K), 0.0034269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.178: [GC (Allocation Failure) 3.178: [DefNew: 959K->63K(960K), 0.0028741 secs] 480112K->480107K(524224K), 0.0029248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.183: [GC (Allocation Failure) 3.183: [DefNew: 959K->64K(960K), 0.0029485 secs] 481003K->480998K(524224K), 0.0030010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.190: [GC (Allocation Failure) 3.190: [DefNew: 960K->63K(960K), 0.0030477 secs] 481894K->481890K(524224K), 0.0030947 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.194: [GC (Allocation Failure) 3.194: [DefNew: 959K->63K(960K), 0.0027457 secs] 482786K->482781K(524224K), 0.0027793 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.200: [GC (Allocation Failure) 3.200: [DefNew: 959K->64K(960K), 0.0029875 secs] 483678K->483673K(524224K), 0.0030289 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.204: [GC (Allocation Failure) 3.204: [DefNew: 960K->63K(960K), 0.0028623 secs] 484569K->484564K(524224K), 0.0029006 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.210: [GC (Allocation Failure) 3.210: [DefNew: 959K->64K(960K), 0.0026724 secs] 485461K->485455K(524224K), 0.0027117 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.214: [GC (Allocation Failure) 3.214: [DefNew: 960K->63K(960K), 0.0026909 secs] 486351K->486347K(524224K), 0.0027327 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.220: [GC (Allocation Failure) 3.220: [DefNew: 959K->63K(960K), 0.0021481 secs] 487243K->487224K(524224K), 0.0021903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.223: [GC (Allocation Failure) 3.223: [DefNew: 959K->64K(960K), 0.0014756 secs] 488120K->488097K(524224K), 0.0015142 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.227: [GC (Allocation Failure) 3.227: [DefNew: 960K->63K(960K), 0.0013810 secs] 488998K->488944K(524224K), 0.0014169 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.229: [GC (Allocation Failure) 3.229: [DefNew: 959K->63K(960K), 0.0013140 secs] 489844K->489755K(524224K), 0.0013484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.232: [GC (Allocation Failure) 3.232: [DefNew: 959K->63K(960K), 0.0013546 secs] 490657K->490590K(524224K), 0.0013928 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.235: [GC (Allocation Failure) 3.235: [DefNew: 959K->64K(960K), 0.0014183 secs] 491490K->491428K(524224K), 0.0014559 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.237: [GC (Allocation Failure) 3.237: [DefNew: 960K->63K(960K), 0.0015239 secs] 492327K->492286K(524224K), 0.0015708 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.240: [GC (Allocation Failure) 3.240: [DefNew: 959K->64K(960K), 0.0012704 secs] 493194K->493081K(524224K), 0.0013045 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.242: [GC (Allocation Failure) 3.242: [DefNew: 960K->63K(960K), 0.0014034 secs] 493979K->493922K(524224K), 0.0014404 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.245: [GC (Allocation Failure) 3.245: [DefNew: 959K->63K(960K), 0.0013808 secs] 494825K->494724K(524224K), 0.0014217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.248: [GC (Allocation Failure) 3.248: [DefNew: 959K->64K(960K), 0.0014372 secs] 495621K->495579K(524224K), 0.0014711 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.252: [GC (Allocation Failure) 3.252: [DefNew: 960K->63K(960K), 0.0014871 secs] 496475K->496451K(524224K), 0.0015233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.255: [GC (Allocation Failure) 3.255: [DefNew: 959K->63K(960K), 0.0015099 secs] 497352K->497270K(524224K), 0.0015439 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.260: [GC (Allocation Failure) 3.260: [DefNew: 959K->63K(960K), 0.0014950 secs] 498169K->498102K(524224K), 0.0015390 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.263: [GC (Allocation Failure) 3.263: [DefNew: 959K->63K(960K), 0.0015352 secs] 498999K->498964K(524224K), 0.0015704 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.267: [GC (Allocation Failure) 3.267: [DefNew: 959K->63K(960K), 0.0017468 secs] 499863K->499822K(524224K), 0.0017848 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.270: [GC (Allocation Failure) 3.270: [DefNew: 959K->63K(960K), 0.0015220 secs] 500720K->500687K(524224K), 0.0015723 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
